Shop_ID,Shop_Name,Province,Sales_Rep,Shop_Latitude,Shop_Longitude,Visit_Status,Checkin_Timestamp,User_Latitude,User_Longitude,Distance_From_Shop(m),Remark
S0508,โกไข่ โกรเซอรี่,ภูเก็ต,วิชัย,7.872774,98.466106,Checked-in,2025-12-08 15:27:46,7.872794,98.466306,22.0,ปกติ
S0509,หาดใหญ่ มาร์ท,สุราษฎร์ธานี,วิชัย,9.088726,99.357403,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0510,อันดามัน 2024,พังงา,ทศพล,8.471628,98.514905,Checked-in,2025-12-05 15:46:10,8.471456,98.515093,28.0,ปกติ
S0511,เจริญ 2024,ปัตตานี,สุดารัตน์,6.807851,101.280361,Checked-in,2025-12-03 11:49:58,6.807724,101.280626,32.0,ปกติ
S0512,หาดใหญ่ การค้า,พังงา,วิชัย,8.460361,98.578444,Checked-in,2025-12-04 09:14:53,8.4602,98.578567,22.0,ปกติ
S0513,เมืองใต้ โอชา,ระนอง,ทศพล,9.985709,98.575062,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0514,รุ่งเรือง พานิช,สุราษฎร์ธานี,วิชัย,9.171423,99.264365,Checked-in,2025-12-06 17:51:41,9.171491,99.264363,7.0,ปกติ
S0515,สยาม 2024,นครศรีธรรมราช,สมชาย,8.430668,99.924701,Checked-in,2025-12-03 14:42:36,8.429186,99.905891,2075.0,ระยะไกลเกินกำหนด (Suspicious)
S0516,สยาม การค้า,สตูล,มานะ,6.569604,100.109999,Checked-in,2025-12-03 08:52:38,6.569429,100.109831,26.0,ปกติ
S0517,เมืองใต้ สโตร์,ระนอง,สุดารัตน์,10.026412,98.679981,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0518,เมืองใต้ พานิช,ปัตตานี,ทศพล,6.898915,101.229429,Checked-in,2025-12-07 16:02:31,6.898857,101.22938,8.0,ปกติ
S0519,น้องหญิง การค้า,ตรัง,ทศพล,7.605743,99.620742,Checked-in,2025-12-04 09:40:28,7.605974,99.620749,25.0,ปกติ
S0520,หาดใหญ่ โกรเซอรี่,พัทลุง,สมชาย,7.668667,100.005106,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0521,อันดามัน 2024,กระบี่,สุดารัตน์,8.03318,98.8832,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0522,ทรัพย์ บริการ,ตรัง,วิชัย,7.485067,99.63349,Checked-in,2025-12-05 09:29:31,7.48524,99.633547,20.0,ปกติ
S0523,หาดใหญ่ พานิช,ยะลา,มานะ,6.612765,101.290614,Checked-in,2025-12-02 13:22:47,6.612871,101.290786,22.0,ปกติ
S0524,สยาม บริการ,สงขลา,สมชาย,6.953761,100.50234,Checked-in,2025-12-06 11:22:08,6.954021,100.502183,33.0,ปกติ
S0525,สยาม ค้าส่ง,นราธิวาส,กานต์,6.484878,101.74952,Checked-in,2025-12-03 12:47:57,6.482769,101.754847,633.0,ระยะไกลเกินกำหนด (Suspicious)
S0526,ทรัพย์ บริการ,นราธิวาส,มานะ,6.46835,101.776782,Checked-in,2025-12-05 15:24:20,6.468097,101.776744,28.0,ปกติ
S0527,ทรัพย์ การค้า,ยะลา,สุดารัตน์,6.590661,101.276847,Checked-in,2025-12-04 12:34:04,6.605785,101.296129,2713.0,ระยะไกลเกินกำหนด (Suspicious)
S0528,สยาม โอชา,นราธิวาส,มานะ,6.411642,101.795501,Checked-in,2025-12-04 08:36:59,6.411904,101.795238,41.0,ปกติ
S0529,โกไข่ มาร์ท,กระบี่,สมชาย,8.075096,98.838127,Checked-in,2025-12-07 11:22:40,8.086876,98.821365,2262.0,ระยะไกลเกินกำหนด (Suspicious)
S0530,เจริญ พานิช,ปัตตานี,กานต์,6.821655,101.305318,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0531,รุ่งเรือง โอชา,ระนอง,วิชัย,10.001077,98.587056,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0532,อันดามัน สโตร์,พัทลุง,วิชัย,7.54812,100.086425,Checked-in,2025-12-01 17:54:02,7.548208,100.086716,33.0,ปกติ
S0533,รุ่งเรือง ค้าส่ง,ปัตตานี,กานต์,6.875204,101.23566,Checked-in,2025-12-04 08:27:06,6.874954,101.235832,33.0,ปกติ
S0534,ทรัพย์ มาร์ท,ปัตตานี,วิชัย,6.825087,101.195525,Checked-in,2025-12-03 11:08:28,6.825336,101.195666,31.0,ปกติ
S0535,เมืองใต้ พานิช,ชุมพร,ทศพล,10.431892,99.152693,Checked-in,2025-12-08 10:29:14,10.431714,99.152522,27.0,ปกติ
S0536,เจริญ โอชา,ปัตตานี,สุดารัตน์,6.788904,101.298801,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0537,รุ่งเรือง มาร์ท,พัทลุง,มานะ,7.678576,100.14019,Checked-in,2025-12-07 10:34:18,7.678522,100.140464,30.0,ปกติ
S0538,รุ่งเรือง มาร์ท,ภูเก็ต,ทศพล,7.814056,98.384911,Checked-in,2025-12-08 14:30:30,7.814243,98.384715,29.0,ปกติ
S0539,เมืองใต้ บริการ,สงขลา,มานะ,7.07919,100.502213,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0540,อันดามัน โกรเซอรี่,กระบี่,ทศพล,8.105195,98.86386,Checked-in,2025-12-04 09:48:23,8.10497,98.863707,30.0,ปกติ
S0541,หาดใหญ่ บริการ,สตูล,กานต์,6.615589,100.031264,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0542,สยาม มาร์ท,ภูเก็ต,วิชัย,7.899008,98.378702,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0543,เจริญ ซัพพลาย,กระบี่,กานต์,8.154457,98.928163,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0544,เจริญ โกรเซอรี่,สตูล,มานะ,6.634314,100.028431,Checked-in,2025-12-03 15:43:15,6.634335,100.028335,10.0,ปกติ
S0545,ทรัพย์ โกรเซอรี่,พังงา,สุดารัตน์,8.413459,98.512586,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0546,โกไข่ สโตร์,ภูเก็ต,มานะ,7.801832,98.419314,Checked-in,2025-12-08 11:43:37,7.801533,98.419315,33.0,ปกติ
S0547,เมืองใต้ พานิช,นครศรีธรรมราช,ทศพล,8.454584,100.016912,Checked-in,2025-12-07 10:48:30,8.45434,100.016631,41.0,ปกติ
S0548,เมืองใต้ ซัพพลาย,ตรัง,กานต์,7.510719,99.549106,Checked-in,2025-12-06 11:51:59,7.51071,99.54886,27.0,ปกติ
S0549,เจริญ บริการ,สงขลา,สมชาย,6.981562,100.537571,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0550,เจริญ ซัพพลาย,ชุมพร,มานะ,10.511489,99.232487,Checked-in,2025-12-05 11:41:46,10.511655,99.232697,29.0,ปกติ
S0551,เมืองใต้ ค้าส่ง,พังงา,ทศพล,8.517864,98.469064,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0552,เมืองใต้ สโตร์,นราธิวาส,สุดารัตน์,6.42882,101.814844,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0553,เมืองใต้ มาร์ท,พังงา,สมชาย,8.453084,98.496896,Checked-in,2025-12-09 15:09:27,8.452998,98.496886,9.0,ปกติ
S0554,หาดใหญ่ มาร์ท,พัทลุง,สมชาย,7.658791,100.056749,Checked-in,2025-12-08 11:08:33,7.658766,100.056606,15.0,ปกติ
S0555,ศรีนคร ซัพพลาย,ระนอง,สมชาย,9.926802,98.586858,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0556,ทรัพย์ ค้าส่ง,ยะลา,วิชัย,6.554826,101.31889,Checked-in,2025-12-08 13:12:34,6.55499,101.319124,31.0,ปกติ
S0557,สยาม ค้าส่ง,ชุมพร,มานะ,10.454942,99.221741,Checked-in,2025-12-02 15:02:07,10.455204,99.221853,31.0,ปกติ
S0558,ทรัพย์ มาร์ท,นราธิวาส,วิชัย,6.501852,101.752457,Checked-in,2025-12-02 08:33:54,6.501706,101.752467,16.0,ปกติ
S0559,เมืองใต้ ซัพพลาย,สตูล,สุดารัตน์,6.615239,100.038208,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0560,สยาม การค้า,ยะลา,กานต์,6.47184,101.289991,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0561,น้องหญิง สโตร์,นราธิวาส,วิชัย,6.393533,101.798635,Checked-in,2025-12-08 11:24:38,6.393773,101.798849,35.0,ปกติ
S0562,หาดใหญ่ โอชา,พัทลุง,ทศพล,7.624192,100.036506,Checked-in,2025-12-02 12:20:28,7.62912,100.029961,905.0,ระยะไกลเกินกำหนด (Suspicious)
S0563,สยาม ซัพพลาย,สุราษฎร์ธานี,มานะ,9.117363,99.290394,Checked-in,2025-12-04 15:43:22,9.117651,99.290454,32.0,ปกติ
S0564,โกไข่ ซัพพลาย,นราธิวาส,มานะ,6.449168,101.846607,Checked-in,2025-12-01 14:32:54,6.449283,101.846662,14.0,ปกติ
S0565,ศรีนคร บริการ,นราธิวาส,ทศพล,6.423582,101.866153,Checked-in,2025-12-06 17:35:01,6.423881,101.866287,36.0,ปกติ
S0566,ศรีนคร โกรเซอรี่,ภูเก็ต,วิชัย,7.816289,98.463904,Checked-in,2025-12-09 08:14:31,7.816189,98.464146,28.0,ปกติ
S0567,รุ่งเรือง โอชา,ชุมพร,กานต์,10.545953,99.198269,Checked-in,2025-12-06 13:52:33,10.559032,99.199777,1463.0,ระยะไกลเกินกำหนด (Suspicious)
S0568,อันดามัน การค้า,ชุมพร,วิชัย,10.520738,99.128135,Checked-in,2025-12-01 15:03:30,10.520838,99.127932,24.0,ปกติ
S0569,อันดามัน โกรเซอรี่,ระนอง,วิชัย,9.958319,98.703748,Checked-in,2025-12-05 11:57:15,9.9585,98.703961,30.0,ปกติ
S0570,เจริญ ซัพพลาย,ตรัง,ทศพล,7.492675,99.580532,Checked-in,2025-12-01 12:50:49,7.492548,99.580472,15.0,ปกติ
S0571,น้องหญิง ซัพพลาย,ภูเก็ต,มานะ,7.880878,98.360092,Checked-in,2025-12-03 17:38:37,7.880984,98.359881,26.0,ปกติ
S0572,หาดใหญ่ ซัพพลาย,นราธิวาส,ทศพล,6.422276,101.864201,Checked-in,2025-12-04 17:32:30,6.422044,101.86442,35.0,ปกติ
S0573,ศรีนคร โกรเซอรี่,สุราษฎร์ธานี,กานต์,9.065644,99.328228,Checked-in,2025-12-03 11:59:06,9.06585,99.328433,32.0,ปกติ
S0574,อันดามัน บริการ,นราธิวาส,สมชาย,6.495807,101.886503,Checked-in,2025-12-02 15:07:44,6.495632,101.88641,21.0,ปกติ
S0575,หาดใหญ่ การค้า,นราธิวาส,ทศพล,6.409158,101.826261,Checked-in,2025-12-04 11:22:46,6.409384,101.826214,25.0,ปกติ
S0576,หาดใหญ่ สโตร์,ชุมพร,กานต์,10.481919,99.243239,Checked-in,2025-12-02 17:57:46,10.481775,99.243151,18.0,ปกติ
S0577,รุ่งเรือง 2024,พังงา,สุดารัตน์,8.409894,98.578841,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0578,โกไข่ การค้า,พังงา,ทศพล,8.389154,98.584827,Checked-in,2025-12-02 08:59:31,8.389014,98.585116,35.0,ปกติ
S0579,น้องหญิง การค้า,ตรัง,สุดารัตน์,7.557338,99.64051,Checked-in,2025-12-03 16:32:55,7.557127,99.640246,37.0,ปกติ
S0580,เจริญ โอชา,นครศรีธรรมราช,กานต์,8.489749,100.038513,Checked-in,2025-12-09 17:01:49,8.49002,100.038432,31.0,ปกติ
S0581,รุ่งเรือง ซัพพลาย,พังงา,ทศพล,8.37451,98.55535,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0582,โกไข่ การค้า,ยะลา,กานต์,6.526057,101.288345,Checked-in,2025-12-01 12:15:58,6.525838,101.288566,34.0,ปกติ
S0583,อันดามัน ซัพพลาย,ยะลา,วิชัย,6.525963,101.306784,Checked-in,2025-12-08 10:45:36,6.525892,101.307002,25.0,ปกติ
S0584,หาดใหญ่ สโตร์,ชุมพร,สมชาย,10.430399,99.187314,Checked-in,2025-12-09 11:35:02,10.430459,99.187179,16.0,ปกติ
S0585,น้องหญิง 2024,ตรัง,มานะ,7.514993,99.682883,Checked-in,2025-12-09 15:48:35,7.514848,99.682956,18.0,ปกติ
S0586,สยาม ซัพพลาย,นครศรีธรรมราช,มานะ,8.504072,100.022746,Checked-in,2025-12-06 15:58:49,8.503121,100.004824,1973.0,ระยะไกลเกินกำหนด (Suspicious)
S0587,เมืองใต้ สโตร์,พังงา,สมชาย,8.497092,98.515876,Checked-in,2025-12-04 11:42:13,8.497255,98.515613,34.0,ปกติ
S0588,เจริญ มาร์ท,ยะลา,มานะ,6.523032,101.211159,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0589,โกไข่ โกรเซอรี่,สตูล,สุดารัตน์,6.556587,100.140408,Checked-in,2025-12-05 09:19:48,6.556457,100.140539,20.0,ปกติ
S0590,เจริญ พานิช,พังงา,สุดารัตน์,8.450888,98.603725,Checked-in,2025-12-07 11:23:03,8.451091,98.603501,33.0,ปกติ
S0591,หาดใหญ่ สโตร์,กระบี่,สุดารัตน์,8.046471,98.922892,Checked-in,2025-12-02 14:15:22,8.04636,98.922718,22.0,ปกติ
S0592,สยาม ค้าส่ง,พัทลุง,สุดารัตน์,7.677751,99.989968,Checked-in,2025-12-03 11:46:49,7.67801,99.989885,30.0,ปกติ
S0593,เมืองใต้ 2024,ตรัง,กานต์,7.629399,99.635614,Checked-in,2025-12-01 17:18:07,7.629612,99.635446,30.0,ปกติ
S0594,สยาม มาร์ท,ยะลา,สุดารัตน์,6.496699,101.356981,Checked-in,2025-12-02 16:47:05,6.496707,101.356719,28.0,ปกติ
S0595,เจริญ มาร์ท,สุราษฎร์ธานี,สุดารัตน์,9.094923,99.342527,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0596,ศรีนคร ค้าส่ง,สงขลา,สุดารัตน์,6.965757,100.440191,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0597,โกไข่ สโตร์,นครศรีธรรมราช,สมชาย,8.437604,99.994253,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0598,ศรีนคร มาร์ท,ปัตตานี,ทศพล,6.944238,101.250111,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0599,โกไข่ โอชา,ระนอง,มานะ,9.94477,98.61999,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0600,โกไข่ การค้า,ปัตตานี,กานต์,6.82805,101.247712,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0601,น้องหญิง บริการ,กระบี่,สมชาย,8.099644,98.974248,Checked-in,2025-12-02 16:03:00,8.099629,98.974029,24.0,ปกติ
S0602,น้องหญิง สโตร์,สุราษฎร์ธานี,สุดารัตน์,9.102923,99.371384,Checked-in,2025-12-07 13:42:20,9.102908,99.371457,8.0,ปกติ
S0603,อันดามัน มาร์ท,พังงา,สมชาย,8.523016,98.597052,Checked-in,2025-12-01 12:09:05,8.530595,98.599992,902.0,ระยะไกลเกินกำหนด (Suspicious)
S0604,ทรัพย์ โกรเซอรี่,ชุมพร,วิชัย,10.544987,99.113838,Checked-in,2025-12-04 13:30:04,10.544693,99.11383,32.0,ปกติ
S0605,โกไข่ การค้า,สุราษฎร์ธานี,ทศพล,9.206706,99.354182,Checked-in,2025-12-07 10:33:15,9.206711,99.354471,31.0,ปกติ
S0606,เมืองใต้ ค้าส่ง,ปัตตานี,ทศพล,6.914047,101.243989,Checked-in,2025-12-09 12:05:21,6.914295,101.243923,28.0,ปกติ
S0607,หาดใหญ่ โกรเซอรี่,นราธิวาส,สมชาย,6.347103,101.794894,Checked-in,2025-12-05 13:44:19,6.347167,101.794611,32.0,ปกติ
S0608,ทรัพย์ ค้าส่ง,นราธิวาส,ทศพล,6.407786,101.857259,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0609,ทรัพย์ สโตร์,ตรัง,สุดารัตน์,7.602464,99.543847,Checked-in,2025-12-08 16:32:26,7.602696,99.543935,27.0,ปกติ
S0610,อันดามัน 2024,ปัตตานี,กานต์,6.874284,101.220382,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0611,รุ่งเรือง การค้า,สุราษฎร์ธานี,สมชาย,9.191741,99.295983,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0612,สยาม ซัพพลาย,ชุมพร,มานะ,10.537512,99.140521,Checked-in,2025-12-04 17:14:53,10.537583,99.140788,30.0,ปกติ
S0613,น้องหญิง สโตร์,สุราษฎร์ธานี,กานต์,9.172687,99.383156,Checked-in,2025-12-05 10:33:58,9.172697,99.382979,19.0,ปกติ
S0614,น้องหญิง ค้าส่ง,ชุมพร,มานะ,10.54442,99.198791,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0615,สยาม บริการ,พัทลุง,กานต์,7.659098,100.108322,Checked-in,2025-12-01 15:55:30,7.658873,100.108402,26.0,ปกติ
S0616,หาดใหญ่ โอชา,พังงา,ทศพล,8.438189,98.509995,Checked-in,2025-12-03 17:42:55,8.437988,98.509755,34.0,ปกติ
S0617,ทรัพย์ การค้า,พัทลุง,วิชัย,7.546447,100.003651,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0618,ศรีนคร โกรเซอรี่,ระนอง,วิชัย,9.994314,98.681409,Checked-in,2025-12-04 08:23:35,9.99451,98.681514,24.0,ปกติ
S0619,น้องหญิง โกรเซอรี่,นครศรีธรรมราช,ทศพล,8.426187,99.991563,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0620,โกไข่ โอชา,นราธิวาส,กานต์,6.43374,101.850343,Checked-in,2025-12-03 08:17:43,6.433837,101.850077,31.0,ปกติ
S0621,เจริญ มาร์ท,ระนอง,สมชาย,9.969044,98.628155,Checked-in,2025-12-03 16:31:36,9.969342,98.628125,33.0,ปกติ
S0622,หาดใหญ่ ซัพพลาย,สุราษฎร์ธานี,วิชัย,9.123268,99.301174,Checked-in,2025-12-08 10:10:13,9.126257,99.310588,1085.0,ระยะไกลเกินกำหนด (Suspicious)
S0623,หาดใหญ่ บริการ,สงขลา,สุดารัตน์,6.999413,100.418792,Checked-in,2025-12-05 09:23:08,6.999702,100.418667,34.0,ปกติ
S0624,สยาม มาร์ท,ชุมพร,วิชัย,10.513005,99.116385,Checked-in,2025-12-02 17:30:47,10.512763,99.116316,27.0,ปกติ
S0625,ทรัพย์ ซัพพลาย,พัทลุง,สมชาย,7.537496,100.035974,Checked-in,2025-12-05 12:23:49,7.537386,100.035712,31.0,ปกติ
S0626,โกไข่ บริการ,สงขลา,สมชาย,6.926284,100.500373,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0627,โกไข่ พานิช,นครศรีธรรมราช,มานะ,8.387908,100.032567,Checked-in,2025-12-04 17:07:16,8.387628,100.03281,41.0,ปกติ
S0628,ศรีนคร บริการ,สตูล,สมชาย,6.582786,99.989965,Checked-in,2025-12-03 13:07:55,6.577848,100.00305,1546.0,ระยะไกลเกินกำหนด (Suspicious)
S0629,น้องหญิง โอชา,ภูเก็ต,สมชาย,7.837113,98.350188,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0630,ทรัพย์ 2024,นครศรีธรรมราช,วิชัย,8.398842,99.98744,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0631,อันดามัน สโตร์,สตูล,สุดารัตน์,6.589628,100.120608,Checked-in,2025-12-09 15:07:42,6.589754,100.120694,16.0,ปกติ
S0632,เจริญ ซัพพลาย,สตูล,สมชาย,6.639411,100.044343,Checked-in,2025-12-09 12:00:49,6.639332,100.044584,28.0,ปกติ
S0633,เมืองใต้ สโตร์,ปัตตานี,วิชัย,6.872801,101.222496,Checked-in,2025-12-06 08:09:05,6.872997,101.222763,36.0,ปกติ
S0634,รุ่งเรือง มาร์ท,ยะลา,วิชัย,6.569231,101.261184,Checked-in,2025-12-03 16:00:40,6.568936,101.261197,32.0,ปกติ
S0635,ทรัพย์ บริการ,พัทลุง,สุดารัตน์,7.560435,100.115556,Checked-in,2025-12-07 11:25:18,7.560375,100.115398,18.0,ปกติ
S0636,หาดใหญ่ ค้าส่ง,นราธิวาส,สมชาย,6.382423,101.836098,Checked-in,2025-12-07 16:31:25,6.382587,101.836196,21.0,ปกติ
S0637,เจริญ สโตร์,สงขลา,วิชัย,6.986978,100.532683,Checked-in,2025-12-04 16:07:22,6.986909,100.532694,7.0,ปกติ
S0638,ศรีนคร โอชา,ยะลา,กานต์,6.506346,101.243132,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0639,รุ่งเรือง ซัพพลาย,ตรัง,สมชาย,7.485184,99.649381,Checked-in,2025-12-01 12:03:09,7.487343,99.637399,1342.0,ระยะไกลเกินกำหนด (Suspicious)
S0640,หาดใหญ่ ค้าส่ง,กระบี่,กานต์,8.063851,98.872312,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0641,ทรัพย์ สโตร์,พัทลุง,มานะ,7.57606,100.011439,Checked-in,2025-12-09 14:47:05,7.576014,100.011686,27.0,ปกติ
S0642,อันดามัน โอชา,นราธิวาส,สุดารัตน์,6.44832,101.900609,Checked-in,2025-12-02 12:34:38,6.448553,101.900415,33.0,ปกติ
S0643,หาดใหญ่ ซัพพลาย,ตรัง,ทศพล,7.485599,99.651567,Checked-in,2025-12-05 09:45:13,7.485793,99.651714,26.0,ปกติ
S0644,สยาม ซัพพลาย,ปัตตานี,สมชาย,6.831611,101.173829,Checked-in,2025-12-04 15:34:56,6.831796,101.173563,35.0,ปกติ
S0645,น้องหญิง สโตร์,สตูล,สุดารัตน์,6.626476,100.082701,Checked-in,2025-12-06 16:07:31,6.626776,100.082425,45.0,ปกติ
S0646,หาดใหญ่ สโตร์,ปัตตานี,กานต์,6.864222,101.324223,Checked-in,2025-12-07 17:46:32,6.86435,101.324193,14.0,ปกติ
S0647,อันดามัน การค้า,นราธิวาส,วิชัย,6.372037,101.747802,Checked-in,2025-12-04 11:28:42,6.371968,101.747733,10.0,ปกติ
S0648,อันดามัน พานิช,ตรัง,วิชัย,7.548354,99.637123,Checked-in,2025-12-05 08:45:01,7.548472,99.637081,13.0,ปกติ
S0649,สยาม มาร์ท,สุราษฎร์ธานี,สมชาย,9.191933,99.378308,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0650,ศรีนคร พานิช,นครศรีธรรมราช,ทศพล,8.368283,99.926114,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0651,โกไข่ โกรเซอรี่,สตูล,กานต์,6.640384,100.103955,Checked-in,2025-12-06 15:16:51,6.640087,100.104166,40.0,ปกติ
S0652,สยาม โอชา,ยะลา,มานะ,6.578095,101.205172,Checked-in,2025-12-01 11:54:03,6.578061,101.205397,25.0,ปกติ
S0653,อันดามัน ค้าส่ง,พังงา,กานต์,8.48885,98.543517,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0654,ศรีนคร ค้าส่ง,นราธิวาส,ทศพล,6.372225,101.768759,Checked-in,2025-12-03 11:41:54,6.372503,101.768697,31.0,ปกติ
S0655,เจริญ โอชา,สุราษฎร์ธานี,กานต์,9.144102,99.382952,Checked-in,2025-12-04 10:40:57,9.144046,99.382907,7.0,ปกติ
S0656,สยาม สโตร์,ยะลา,สุดารัตน์,6.616125,101.331509,Checked-in,2025-12-02 14:44:01,6.61613,101.331726,24.0,ปกติ
S0657,รุ่งเรือง มาร์ท,สุราษฎร์ธานี,กานต์,9.174709,99.290842,Checked-in,2025-12-04 15:11:26,9.17473,99.290851,2.0,ปกติ
S0658,เจริญ 2024,ภูเก็ต,มานะ,7.862445,98.34297,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0659,น้องหญิง บริการ,พังงา,วิชัย,8.399733,98.558116,Checked-in,2025-12-09 17:16:34,8.399736,98.557887,25.0,ปกติ
S0660,หาดใหญ่ การค้า,ตรัง,วิชัย,7.629136,99.5753,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0661,ทรัพย์ โกรเซอรี่,ชุมพร,กานต์,10.501965,99.22905,Checked-in,2025-12-06 08:20:09,10.510608,99.235068,1164.0,ระยะไกลเกินกำหนด (Suspicious)
S0662,ทรัพย์ โกรเซอรี่,นราธิวาส,สมชาย,6.482733,101.837563,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0663,รุ่งเรือง 2024,สตูล,วิชัย,6.572108,100.096881,Checked-in,2025-12-05 17:00:44,6.572184,100.096815,11.0,ปกติ
S0664,สยาม บริการ,ตรัง,วิชัย,7.585352,99.686236,Checked-in,2025-12-06 11:23:26,7.585572,99.686154,26.0,ปกติ
S0665,โกไข่ ค้าส่ง,นครศรีธรรมราช,สมชาย,8.43341,99.912396,Checked-in,2025-12-06 14:14:41,8.433503,99.912411,10.0,ปกติ
S0666,เมืองใต้ 2024,ยะลา,วิชัย,6.576875,101.201146,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0667,โกไข่ สโตร์,ระนอง,สมชาย,9.935194,98.581843,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0668,น้องหญิง ซัพพลาย,ปัตตานี,กานต์,6.875312,101.177705,Checked-in,2025-12-02 14:15:12,6.875607,101.177636,33.0,ปกติ
S0669,สยาม โอชา,ชุมพร,มานะ,10.452571,99.229771,Checked-in,2025-12-08 11:08:06,10.452724,99.229783,17.0,ปกติ
S0670,รุ่งเรือง 2024,พังงา,มานะ,8.491317,98.575155,Checked-in,2025-12-02 08:12:40,8.491196,98.575289,19.0,ปกติ
S0671,โกไข่ ค้าส่ง,กระบี่,มานะ,8.048573,98.86666,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0672,อันดามัน บริการ,ภูเก็ต,สมชาย,7.843443,98.466713,Checked-in,2025-12-06 12:50:32,7.843512,98.466918,23.0,ปกติ
S0673,โกไข่ โกรเซอรี่,ตรัง,กานต์,7.540302,99.621789,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0674,น้องหญิง มาร์ท,ยะลา,สุดารัตน์,6.601725,101.223827,Not Checked-in,,,,,ลูกค้าไม่อยู่ร้าน / ข้ามรอบ
S0675,ทรัพย์ บริการ,กระบี่,วิชัย,8.060189,98.930773,Checked-in,2025-12-04 08:50:49,8.060305,98.930587,24.0,ปกติ
S0676,ทรัพย์ มาร์ท,สตูล,วิชัย,6.650816,100.123561,Checked-in,2025-12-07 10:01:31,6.650821,100.123746,20.0,ปกติ
