Shop_ID,Shop_Name,Province,District_Zone,Sales_Rep,Shop_Latitude,Shop_Longitude,Visit_Status,Checkin_Timestamp,User_Latitude,User_Longitude,Distance_From_Shop(m),Remark
S0520,เมืองใต้ มาร์ท,นราธิวาส,เมืองนราธิวาส,มานะ,6.476742,101.822543,Not Checked-in,,,,,-
S0521,โกไข่ ค้าส่ง,ตรัง,ห้วยยอด,มานะ,7.73413,99.646652,Checked-in,2025-12-03 13:57:51,7.734181,99.64667,6.0,ปกติ
S0522,ป้าแดง สโตร์,พังงา,เมืองพังงา,มานะ,8.391752,98.496997,Checked-in,2025-12-09 09:27:18,8.391761,98.497106,11.0,ปกติ
S0523,ป้าแดง ค้าส่ง,พังงา,เมืองพังงา,ทศพล,8.471683,98.495301,Checked-in,2025-12-09 16:05:52,8.471646,98.495308,4.0,ปกติ
S0524,อันดามัน การค้า,กระบี่,คลองท่อม,มานะ,7.914714,99.124299,Not Checked-in,,,,,-
S0525,น้องหญิง 2025,พังงา,เมืองพังงา,สุดารัตน์,8.471131,98.582633,Checked-in,2025-12-02 11:18:25,8.466434,98.573516,1130.0,ระยะไกลเกินกำหนด
S0526,หาดใหญ่ โอชา,กระบี่,เมืองกระบี่,วิชัย,8.026335,98.923868,Not Checked-in,,,,,-
S0527,เจริญ สโตร์,ปัตตานี,เมืองปัตตานี,สมชาย,6.84062,101.237683,Checked-in,2025-12-02 13:58:42,6.840425,101.237525,27.0,ปกติ
S0528,โกไข่ 2025,นราธิวาส,เมืองนราธิวาส,ทศพล,6.427119,101.846064,Checked-in,2025-12-04 17:06:05,6.427265,101.845956,20.0,ปกติ
S0529,น้องหญิง โกรเซอรี่,ตรัง,เมืองตรัง,สุดารัตน์,7.499347,99.649727,Checked-in,2025-12-09 16:06:18,7.499265,99.649606,16.0,ปกติ
S0530,น้องหญิง ซัพพลาย,พัทลุง,ควนขนุน,เจนนี่,7.760948,100.012148,Checked-in,2025-12-01 13:37:30,7.761052,100.012111,12.0,ปกติ
S0531,ทรัพย์ สโตร์,สตูล,ละงู,มานะ,6.874624,99.784855,Checked-in,2025-12-08 10:28:32,6.87444,99.784926,21.0,ปกติ
S0532,รุ่งเรือง โอชา,นครศรีธรรมราช,สิชล,มานะ,9.034286,99.942869,Checked-in,2025-12-03 16:15:05,9.034195,99.942803,12.0,ปกติ
S0533,น้องหญิง บริการ,สตูล,เมืองสตูล,กานต์,6.589613,100.056766,Checked-in,2025-12-09 11:13:59,6.599257,100.062176,1227.0,ระยะไกลเกินกำหนด
S0534,รุ่งเรือง บริการ,พัทลุง,เมืองพัทลุง,สมชาย,7.621092,100.028583,Checked-in,2025-12-02 13:16:33,7.621083,100.028562,2.0,ปกติ
S0535,อันดามัน บริการ,ตรัง,ห้วยยอด,สุดารัตน์,7.812245,99.656719,Checked-in,2025-12-05 17:39:12,7.812388,99.656919,27.0,ปกติ
S0536,ลุงพล มาร์ท,นราธิวาส,รือเสาะ,กานต์,6.416328,101.536715,Checked-in,2025-12-06 15:26:30,6.416312,101.536797,9.0,ปกติ
S0537,โกไข่ สโตร์,พัทลุง,ควนขนุน,สุดารัตน์,7.68704,100.040988,Checked-in,2025-12-04 16:24:43,7.677773,100.04097,1030.0,ระยะไกลเกินกำหนด
S0538,ลุงพล การค้า,สตูล,ละงู,เจนนี่,6.937962,99.816863,Not Checked-in,,,,,-
S0539,หาดใหญ่ การค้า,สงขลา,เมืองสงขลา,สุดารัตน์,7.176632,100.592592,Checked-in,2025-12-05 10:34:21,7.17649,100.592627,16.0,ปกติ
S0540,หาดใหญ่ 2025,ภูเก็ต,กะทู้,สุดารัตน์,7.938906,98.321129,Checked-in,2025-12-06 12:04:52,7.939043,98.321188,16.0,ปกติ
S0541,โกไข่ ซัพพลาย,กระบี่,เกาะลันตา,กานต์,7.563332,99.000824,Not Checked-in,,,,,-
S0542,ทรัพย์ พานิช,ภูเก็ต,เมืองภูเก็ต,เจนนี่,7.909224,98.3546,Not Checked-in,,,,,-
S0543,อันดามัน ค้าส่ง,นครศรีธรรมราช,ท่าศาลา,วิชัย,8.665925,99.893372,Checked-in,2025-12-01 16:15:40,8.666023,99.893571,24.0,ปกติ
S0544,รุ่งเรือง บริการ,สตูล,เมืองสตูล,สุดารัตน์,6.595287,100.099045,Checked-in,2025-12-09 15:02:01,6.595468,100.099183,25.0,ปกติ
S0545,โกไข่ สาขา 1,ยะลา,บันนังสตา,มานะ,6.242271,101.314368,Checked-in,2025-12-03 12:16:43,6.242073,101.314369,22.0,ปกติ
S0546,สยาม โอชา,ยะลา,เมืองยะลา,วิชัย,6.50664,101.22368,Not Checked-in,,,,,-
S0547,น้องหญิง การค้า,สุราษฎร์ธานี,ไชยา,สมชาย,9.374252,99.129263,Checked-in,2025-12-07 10:10:11,9.374137,99.129348,15.0,ปกติ
S0548,เมืองใต้ พานิช,พัทลุง,ตะโหมด,กานต์,7.330802,100.149868,Not Checked-in,,,,,-
S0549,ป้าแดง การค้า,นครศรีธรรมราช,เมืองนครศรีฯ,มานะ,8.40684,99.959413,Checked-in,2025-12-05 14:43:46,8.40695,99.959438,12.0,ปกติ
S0550,เมืองใต้ ค้าส่ง,สุราษฎร์ธานี,เกาะสมุย,วิชัย,9.534277,100.01702,Checked-in,2025-12-08 10:44:12,9.534319,100.017181,18.0,ปกติ
S0551,ลุงพล การค้า,ตรัง,ปะเหลียน,กานต์,7.127055,99.738884,Checked-in,2025-12-02 08:00:04,7.127124,99.738841,9.0,ปกติ
S0552,สยาม สาขา 1,นราธิวาส,รือเสาะ,ทศพล,6.346327,101.575142,Checked-in,2025-12-03 15:48:46,6.346207,101.57529,21.0,ปกติ
S0553,ศรีนคร ค้าส่ง,ชุมพร,หลังสวน,ทศพล,9.986901,99.076753,Checked-in,2025-12-05 16:22:09,9.987088,99.076632,24.0,ปกติ
S0554,หาดใหญ่ สาขา 1,สตูล,ละงู,สมชาย,6.854408,99.727941,Not Checked-in,,,,,-
S0555,เมืองใต้ บริการ,ปัตตานี,เมืองปัตตานี,สมชาย,6.852273,101.294378,Not Checked-in,,,,,-
S0556,รุ่งเรือง การค้า,ชุมพร,เมืองชุมพร,มานะ,10.494097,99.189783,Checked-in,2025-12-01 17:06:00,10.494081,99.189616,18.0,ปกติ
S0557,ลุงพล การค้า,สุราษฎร์ธานี,ไชยา,เจนนี่,9.351644,99.135499,Checked-in,2025-12-05 15:47:24,9.35156,99.135645,18.0,ปกติ
S0558,โกไข่ โกรเซอรี่,ชุมพร,ปะทิว,กานต์,10.657202,99.366866,Not Checked-in,,,,,-
S0559,โกไข่ การค้า,นราธิวาส,เมืองนราธิวาส,ทศพล,6.410064,101.777888,Not Checked-in,,,,,-
S0560,หาดใหญ่ สาขา 1,กระบี่,คลองท่อม,สมชาย,7.889983,99.108985,Checked-in,2025-12-03 08:58:55,7.89008,99.109181,24.0,ปกติ
S0561,อันดามัน สาขา 1,สตูล,ละงู,วิชัย,6.922081,99.817278,Not Checked-in,,,,,-
S0562,ลุงพล พานิช,ระนอง,กระบุรี,สุดารัตน์,10.343176,98.831059,Not Checked-in,,,,,-
S0563,ป้าแดง ค้าส่ง,ชุมพร,ปะทิว,ทศพล,10.694966,99.339027,Checked-in,2025-12-04 14:32:48,10.694892,99.338883,17.0,ปกติ
S0564,เมืองใต้ 2025,สตูล,เมืองสตูล,สุดารัตน์,6.666034,100.053297,Checked-in,2025-12-07 13:11:06,6.666112,100.053476,21.0,ปกติ
S0565,น้องหญิง การค้า,กระบี่,เกาะลันตา,สมชาย,7.554596,99.068138,Not Checked-in,,,,,-
S0566,ลุงพล บริการ,ภูเก็ต,กะทู้,วิชัย,7.969773,98.300568,Checked-in,2025-12-06 17:53:50,7.96288,98.290862,1315.0,ระยะไกลเกินกำหนด
S0567,หาดใหญ่ มาร์ท,ปัตตานี,เมืองปัตตานี,สุดารัตน์,6.864087,101.27624,Not Checked-in,,,,,-
S0568,สยาม 2025,สตูล,ละงู,กานต์,6.908367,99.802705,Not Checked-in,,,,,-
S0569,เจริญ มาร์ท,สุราษฎร์ธานี,เกาะสมุย,มานะ,9.528711,99.980215,Not Checked-in,,,,,-
S0570,สยาม ค้าส่ง,ยะลา,บันนังสตา,เจนนี่,6.296828,101.304688,Not Checked-in,,,,,-
S0571,หาดใหญ่ 2025,นครศรีธรรมราช,สิชล,วิชัย,8.961027,99.963164,Checked-in,2025-12-04 08:13:37,8.960932,99.963012,19.0,ปกติ
S0572,ศรีนคร บริการ,นครศรีธรรมราช,ท่าศาลา,วิชัย,8.609116,99.928034,Checked-in,2025-12-06 13:06:14,8.608919,99.928104,23.0,ปกติ
S0573,เมืองใต้ ค้าส่ง,ภูเก็ต,ถลาง,สมชาย,8.038978,98.350098,Checked-in,2025-12-08 10:30:39,8.043914,98.348079,592.0,ระยะไกลเกินกำหนด
S0574,ทรัพย์ การค้า,สุราษฎร์ธานี,พุนพิน,เจนนี่,9.160627,99.227005,Not Checked-in,,,,,-
S0575,สยาม ค้าส่ง,ระนอง,กระบุรี,ทศพล,10.423335,98.851629,Checked-in,2025-12-04 08:14:38,10.422581,98.842484,1003.0,ระยะไกลเกินกำหนด
S0576,เมืองใต้ มาร์ท,ชุมพร,ปะทิว,สุดารัตน์,10.709002,99.364953,Checked-in,2025-12-05 17:12:39,10.709149,99.364845,20.0,ปกติ
S0577,ศรีนคร สาขา 1,ปัตตานี,เมืองปัตตานี,มานะ,6.889741,101.237633,Not Checked-in,,,,,-
S0578,เมืองใต้ ซัพพลาย,พังงา,ตะกั่วป่า,เจนนี่,8.808594,98.378391,Checked-in,2025-12-08 17:43:38,8.808638,98.378211,20.0,ปกติ
S0579,ป้าแดง พานิช,ยะลา,เบตง,กานต์,5.825471,101.045037,Not Checked-in,,,,,-
S0580,หาดใหญ่ การค้า,ยะลา,บันนังสตา,สุดารัตน์,6.284419,101.246519,Checked-in,2025-12-08 17:29:10,6.284616,101.246452,23.0,ปกติ
S0581,ป้าแดง พานิช,สุราษฎร์ธานี,ไชยา,มานะ,9.43061,99.149606,Checked-in,2025-12-09 16:34:20,9.430762,99.149725,21.0,ปกติ
S0582,สยาม พานิช,ชุมพร,ปะทิว,สมชาย,10.67236,99.314083,Not Checked-in,,,,,-
S0583,ลุงพล มาร์ท,กระบี่,คลองท่อม,สุดารัตน์,7.935761,99.118423,Checked-in,2025-12-07 17:50:54,7.935717,99.118343,10.0,ปกติ
S0584,อันดามัน 2025,ภูเก็ต,เมืองภูเก็ต,สุดารัตน์,7.913658,98.418206,Checked-in,2025-12-04 10:27:00,7.91372,98.41803,20.0,ปกติ
S0585,น้องหญิง ค้าส่ง,พัทลุง,ควนขนุน,มานะ,7.771276,100.016167,Checked-in,2025-12-07 15:08:10,7.771289,100.016067,11.0,ปกติ
S0586,หาดใหญ่ การค้า,กระบี่,อ่าวลึก,วิชัย,8.333022,98.760201,Checked-in,2025-12-07 15:28:08,8.333019,98.760231,3.0,ปกติ
S0587,หาดใหญ่ สโตร์,ตรัง,ปะเหลียน,วิชัย,7.22394,99.66055,Checked-in,2025-12-02 12:02:40,7.223995,99.660375,20.0,ปกติ
S0588,เจริญ การค้า,ปัตตานี,โคกโพธิ์,เจนนี่,6.760284,101.0615,Checked-in,2025-12-01 13:09:00,6.760479,101.06156,22.0,ปกติ
S0589,เจริญ ค้าส่ง,สงขลา,เมืองสงขลา,กานต์,7.161745,100.664048,Not Checked-in,,,,,-
S0590,ศรีนคร สโตร์,นครศรีธรรมราช,ทุ่งสง,ทศพล,8.222962,99.66328,Not Checked-in,,,,,-
S0591,เมืองใต้ บริการ,ระนอง,กระบุรี,สุดารัตน์,10.372288,98.882239,Not Checked-in,,,,,-
S0592,เจริญ มาร์ท,ยะลา,เบตง,กานต์,5.784,101.023496,Checked-in,2025-12-07 15:15:18,5.783945,101.023689,22.0,ปกติ
S0593,อันดามัน 2025,พัทลุง,ควนขนุน,มานะ,7.730215,100.014559,Checked-in,2025-12-04 09:26:20,7.730052,100.014408,24.0,ปกติ
S0594,ลุงพล สาขา 1,สตูล,ละงู,สุดารัตน์,6.864028,99.771698,Not Checked-in,,,,,-
S0595,ทรัพย์ สโตร์,นราธิวาส,สุไหงโก-ลก,สุดารัตน์,5.994723,101.990334,Checked-in,2025-12-03 08:20:59,5.994782,101.990356,6.0,ปกติ
S0596,เจริญ โกรเซอรี่,ยะลา,เบตง,เจนนี่,5.782851,101.054025,Not Checked-in,,,,,-
S0597,ลุงพล 2025,นครศรีธรรมราช,สิชล,สมชาย,8.977431,99.947038,Not Checked-in,,,,,-
S0598,อันดามัน ซัพพลาย,สุราษฎร์ธานี,เมืองสุราษฎร์ฯ,มานะ,9.170296,99.319707,Checked-in,2025-12-01 10:20:18,9.170302,99.319663,4.0,ปกติ
S0599,หาดใหญ่ โอชา,พังงา,เมืองพังงา,ทศพล,8.399203,98.474126,Not Checked-in,,,,,-
S0600,สยาม โอชา,ชุมพร,ปะทิว,มานะ,10.682953,99.366231,Not Checked-in,,,,,-
S0601,ทรัพย์ สาขา 1,สุราษฎร์ธานี,ไชยา,ทศพล,9.365008,99.222472,Checked-in,2025-12-09 14:15:26,9.364976,99.222576,11.0,ปกติ
S0602,หาดใหญ่ โกรเซอรี่,กระบี่,เกาะลันตา,ทศพล,7.551192,99.058336,Checked-in,2025-12-02 15:58:57,7.55106,99.058397,16.0,ปกติ
S0603,ป้าแดง โอชา,นครศรีธรรมราช,ทุ่งสง,สมชาย,8.164868,99.720998,Not Checked-in,,,,,-
S0604,ศรีนคร ค้าส่ง,สตูล,ละงู,วิชัย,6.840132,99.732784,Checked-in,2025-12-08 08:18:53,6.840134,99.732631,16.0,ปกติ
S0605,ศรีนคร โอชา,พังงา,ตะกั่วป่า,เจนนี่,8.857967,98.349768,Checked-in,2025-12-01 15:37:22,8.858134,98.349674,21.0,ปกติ
S0606,รุ่งเรือง 2025,พัทลุง,ควนขนุน,เจนนี่,7.740857,99.959879,Not Checked-in,,,,,-
S0607,ศรีนคร มาร์ท,นครศรีธรรมราช,เมืองนครศรีฯ,วิชัย,8.420747,99.945976,Checked-in,2025-12-01 08:34:56,8.420929,99.946101,24.0,ปกติ
S0608,ลุงพล สาขา 1,นครศรีธรรมราช,สิชล,เจนนี่,8.950644,99.919487,Checked-in,2025-12-07 16:08:30,8.950566,99.919661,20.0,ปกติ
S0609,อันดามัน บริการ,สตูล,เมืองสตูล,มานะ,6.679403,100.088008,Checked-in,2025-12-02 11:46:15,6.679411,100.087936,8.0,ปกติ
S0610,โกไข่ พานิช,พังงา,ตะกั่วป่า,มานะ,8.812406,98.305598,Checked-in,2025-12-07 15:00:03,8.81247,98.305668,10.0,ปกติ
S0611,เจริญ พานิช,ภูเก็ต,ถลาง,วิชัย,8.063612,98.32217,Checked-in,2025-12-05 15:10:36,8.063743,98.32217,14.0,ปกติ
S0612,ลุงพล ค้าส่ง,ยะลา,บันนังสตา,วิชัย,6.223926,101.284865,Not Checked-in,,,,,-
S0613,เจริญ มาร์ท,ภูเก็ต,เมืองภูเก็ต,มานะ,7.922366,98.363892,Checked-in,2025-12-01 09:14:15,7.922391,98.363956,7.0,ปกติ
S0614,เมืองใต้ โอชา,นครศรีธรรมราช,ท่าศาลา,สุดารัตน์,8.649546,99.911089,Checked-in,2025-12-03 15:21:31,8.649567,99.911136,5.0,ปกติ
S0615,โกไข่ โอชา,พังงา,เมืองพังงา,วิชัย,8.401865,98.531895,Checked-in,2025-12-02 09:40:13,8.411441,98.52686,1200.0,ระยะไกลเกินกำหนด
S0616,ป้าแดง สาขา 1,ภูเก็ต,กะทู้,กานต์,7.888342,98.362181,Checked-in,2025-12-06 13:49:58,7.888477,98.362348,23.0,ปกติ
S0617,น้องหญิง สโตร์,ตรัง,ปะเหลียน,เจนนี่,7.140315,99.674413,Checked-in,2025-12-01 10:06:53,7.14024,99.674357,10.0,ปกติ
S0618,เมืองใต้ สโตร์,กระบี่,อ่าวลึก,กานต์,8.387125,98.779909,Checked-in,2025-12-07 08:28:29,8.387051,98.779792,15.0,ปกติ
S0619,สยาม โกรเซอรี่,ปัตตานี,โคกโพธิ์,กานต์,6.70699,101.107509,Checked-in,2025-12-06 13:35:33,6.707055,101.107419,12.0,ปกติ
S0620,ลุงพล ซัพพลาย,สงขลา,เมืองสงขลา,สุดารัตน์,7.137745,100.594303,Not Checked-in,,,,,-
S0621,ป้าแดง โกรเซอรี่,นครศรีธรรมราช,ทุ่งสง,มานะ,8.183497,99.653284,Checked-in,2025-12-06 17:37:19,8.17767,99.656991,765.0,ระยะไกลเกินกำหนด
S0622,หาดใหญ่ 2025,ปัตตานี,เมืองปัตตานี,วิชัย,6.89237,101.277111,Not Checked-in,,,,,-
S0623,รุ่งเรือง บริการ,ยะลา,เบตง,สุดารัตน์,5.759041,101.050085,Checked-in,2025-12-04 09:13:04,5.759103,101.050158,10.0,ปกติ
S0624,ศรีนคร มาร์ท,นครศรีธรรมราช,หัวไทร,วิชัย,8.080535,100.243567,Not Checked-in,,,,,-
S0625,เมืองใต้ 2025,สุราษฎร์ธานี,เวียงสระ,มานะ,8.597857,99.290635,Not Checked-in,,,,,-
S0626,รุ่งเรือง พานิช,นครศรีธรรมราช,สิชล,ทศพล,9.048622,99.880212,Not Checked-in,,,,,-
S0627,เมืองใต้ 2025,สงขลา,หาดใหญ่,สุดารัตน์,6.967416,100.483747,Checked-in,2025-12-06 09:54:51,6.967445,100.48365,11.0,ปกติ
S0628,ป้าแดง การค้า,สุราษฎร์ธานี,เกาะสมุย,มานะ,9.455755,99.980949,Checked-in,2025-12-03 13:45:57,9.455782,99.980801,16.0,ปกติ
S0629,อันดามัน สโตร์,นครศรีธรรมราช,ท่าศาลา,วิชัย,8.626274,99.890567,Checked-in,2025-12-02 13:35:14,8.626085,99.89043,25.0,ปกติ
S0630,เจริญ มาร์ท,สงขลา,รัตภูมิ,สุดารัตน์,7.121295,100.277268,Checked-in,2025-12-06 11:04:10,7.121228,100.277072,22.0,ปกติ
S0631,เมืองใต้ สโตร์,สุราษฎร์ธานี,พุนพิน,มานะ,9.064423,99.268379,Checked-in,2025-12-01 10:42:23,9.064392,99.268285,10.0,ปกติ
S0632,รุ่งเรือง บริการ,ตรัง,เมืองตรัง,วิชัย,7.604342,99.567019,Checked-in,2025-12-09 08:50:21,7.606213,99.558808,928.0,ระยะไกลเกินกำหนด
S0633,เจริญ มาร์ท,สงขลา,ระโนด,วิชัย,7.756686,100.283933,Not Checked-in,,,,,-
S0634,ป้าแดง สโตร์,ตรัง,ปะเหลียน,เจนนี่,7.219241,99.742084,Not Checked-in,,,,,-
S0635,ศรีนคร สาขา 1,ยะลา,บันนังสตา,สุดารัตน์,6.228023,101.229534,Checked-in,2025-12-06 08:51:44,6.228074,101.229348,21.0,ปกติ
S0636,สยาม บริการ,นครศรีธรรมราช,เมืองนครศรีฯ,เจนนี่,8.478199,99.969091,Checked-in,2025-12-05 15:34:01,8.478066,99.969211,19.0,ปกติ
S0637,สยาม สโตร์,สงขลา,รัตภูมิ,ทศพล,7.127837,100.288973,Checked-in,2025-12-07 13:34:51,7.127992,100.289114,23.0,ปกติ
S0638,สยาม พานิช,สตูล,เมืองสตูล,เจนนี่,6.571527,100.016344,Not Checked-in,,,,,-
S0639,หาดใหญ่ โอชา,ภูเก็ต,กะทู้,เจนนี่,7.968493,98.330346,Checked-in,2025-12-01 14:53:33,7.963785,98.323088,955.0,ระยะไกลเกินกำหนด
S0640,เมืองใต้ ซัพพลาย,กระบี่,อ่าวลึก,เจนนี่,8.411087,98.7376,Not Checked-in,,,,,-
S0641,น้องหญิง ซัพพลาย,สุราษฎร์ธานี,ไชยา,กานต์,9.393697,99.178269,Checked-in,2025-12-03 10:24:15,9.393518,99.178235,20.0,ปกติ
S0642,เมืองใต้ ค้าส่ง,ตรัง,ปะเหลียน,วิชัย,7.199071,99.757063,Checked-in,2025-12-04 17:01:54,7.190321,99.763007,1173.0,ระยะไกลเกินกำหนด
S0643,หาดใหญ่ 2025,กระบี่,คลองท่อม,มานะ,7.893277,99.103236,Checked-in,2025-12-02 14:59:43,7.893316,99.103281,6.0,ปกติ
S0644,ศรีนคร พานิช,สุราษฎร์ธานี,เกาะสมุย,สมชาย,9.542638,100.06741,Not Checked-in,,,,,-
S0645,ป้าแดง ซัพพลาย,กระบี่,คลองท่อม,มานะ,7.897968,99.162101,Checked-in,2025-12-01 12:40:33,7.897817,99.162278,25.0,ปกติ
S0646,สยาม มาร์ท,กระบี่,คลองท่อม,สุดารัตน์,7.885428,99.182808,Not Checked-in,,,,,-
S0647,เจริญ การค้า,ยะลา,เมืองยะลา,กานต์,6.572348,101.28194,Checked-in,2025-12-09 16:49:09,6.57254,101.281854,23.0,ปกติ
S0648,รุ่งเรือง สาขา 1,พัทลุง,เมืองพัทลุง,วิชัย,7.593159,100.019225,Checked-in,2025-12-03 13:58:59,7.593171,100.01903,21.0,ปกติ
S0649,น้องหญิง 2025,กระบี่,เมืองกระบี่,ทศพล,8.060223,98.922711,Checked-in,2025-12-01 09:14:56,8.060187,98.922786,9.0,ปกติ
S0650,เจริญ ค้าส่ง,ระนอง,เมืองระนอง,สมชาย,9.907043,98.640401,Not Checked-in,,,,,-
S0651,ศรีนคร การค้า,นครศรีธรรมราช,ปากพนัง,กานต์,8.306924,100.260885,Checked-in,2025-12-01 17:51:32,8.306809,100.26087,12.0,ปกติ
S0652,ศรีนคร มาร์ท,กระบี่,คลองท่อม,วิชัย,7.893299,99.104924,Checked-in,2025-12-09 11:23:41,7.893402,99.104943,11.0,ปกติ
S0653,ศรีนคร พานิช,สงขลา,รัตภูมิ,กานต์,7.154054,100.290585,Checked-in,2025-12-04 15:10:37,7.153952,100.290531,12.0,ปกติ
S0654,เจริญ ซัพพลาย,นครศรีธรรมราช,หัวไทร,เจนนี่,8.05918,100.246584,Checked-in,2025-12-08 11:26:08,8.05419,100.247713,568.0,ระยะไกลเกินกำหนด
S0655,ลุงพล มาร์ท,ระนอง,เมืองระนอง,กานต์,9.982078,98.587172,Checked-in,2025-12-09 16:40:19,9.973608,98.588102,947.0,ระยะไกลเกินกำหนด
S0656,อันดามัน สาขา 1,กระบี่,คลองท่อม,วิชัย,7.952558,99.123164,Not Checked-in,,,,,-
S0657,สยาม 2025,ระนอง,เมืองระนอง,ทศพล,9.972126,98.590321,Checked-in,2025-12-02 08:15:32,9.972089,98.590406,10.0,ปกติ
S0658,หาดใหญ่ สาขา 1,ภูเก็ต,ถลาง,ทศพล,8.071581,98.328941,Checked-in,2025-12-09 08:20:29,8.071569,98.328775,18.0,ปกติ
S0659,เมืองใต้ ค้าส่ง,กระบี่,คลองท่อม,เจนนี่,7.976963,99.188832,Not Checked-in,,,,,-
S0660,สยาม 2025,ตรัง,ปะเหลียน,สุดารัตน์,7.182225,99.724142,Checked-in,2025-12-03 16:24:50,7.182233,99.723976,18.0,ปกติ
S0661,ป้าแดง การค้า,นราธิวาส,รือเสาะ,วิชัย,6.430347,101.575711,Checked-in,2025-12-04 15:54:30,6.439146,101.573949,997.0,ระยะไกลเกินกำหนด
S0662,ลุงพล โกรเซอรี่,ภูเก็ต,เมืองภูเก็ต,สุดารัตน์,7.904131,98.365842,Checked-in,2025-12-06 12:22:10,7.901975,98.364916,260.0,ปกติ
S0663,หาดใหญ่ โอชา,ยะลา,เมืองยะลา,วิชัย,6.506441,101.294315,Not Checked-in,,,,,-
S0664,สยาม สโตร์,ภูเก็ต,เมืองภูเก็ต,มานะ,7.899359,98.448253,Checked-in,2025-12-05 11:58:23,7.89955,98.448206,21.0,ปกติ
S0665,โกไข่ มาร์ท,ปัตตานี,เมืองปัตตานี,สมชาย,6.844258,101.246669,Checked-in,2025-12-08 09:47:46,6.844253,101.246756,9.0,ปกติ
S0666,ทรัพย์ มาร์ท,ชุมพร,ปะทิว,วิชัย,10.718759,99.325255,Not Checked-in,,,,,-
S0667,เจริญ ค้าส่ง,ชุมพร,ปะทิว,ทศพล,10.741672,99.406844,Checked-in,2025-12-05 12:53:50,10.741605,99.406683,19.0,ปกติ
S0668,หาดใหญ่ มาร์ท,สตูล,เมืองสตูล,สุดารัตน์,6.641508,100.049767,Checked-in,2025-12-06 16:11:07,6.641476,100.049588,20.0,ปกติ
S0669,ศรีนคร มาร์ท,ระนอง,เมืองระนอง,วิชัย,9.95371,98.693158,Not Checked-in,,,,,-
S0670,น้องหญิง โอชา,ระนอง,เมืองระนอง,สมชาย,10.025696,98.686375,Not Checked-in,,,,,-
S0671,โกไข่ โอชา,กระบี่,อ่าวลึก,วิชัย,8.385895,98.723876,Checked-in,2025-12-09 10:28:38,8.386045,98.723862,16.0,ปกติ
S0672,โกไข่ โกรเซอรี่,ภูเก็ต,ถลาง,มานะ,8.025984,98.347221,Checked-in,2025-12-02 13:07:20,8.025857,98.34709,20.0,ปกติ
S0673,รุ่งเรือง ซัพพลาย,สงขลา,รัตภูมิ,เจนนี่,7.092901,100.218297,Checked-in,2025-12-01 14:47:47,7.097517,100.219792,539.0,ระยะไกลเกินกำหนด
S0674,ป้าแดง สโตร์,ตรัง,ปะเหลียน,เจนนี่,7.201633,99.740619,Not Checked-in,,,,,-
S0675,รุ่งเรือง สาขา 1,ยะลา,บันนังสตา,วิชัย,6.256247,101.272192,Checked-in,2025-12-05 15:44:25,6.2563,101.272258,9.0,ปกติ
S0676,สยาม สโตร์,ปัตตานี,สายบุรี,วิชัย,6.721951,101.647405,Not Checked-in,,,,,-
S0677,ศรีนคร บริการ,ระนอง,เมืองระนอง,กานต์,9.982216,98.642516,Not Checked-in,,,,,-
S0678,ลุงพล พานิช,นราธิวาส,รือเสาะ,สุดารัตน์,6.32016,101.513033,Checked-in,2025-12-05 09:48:23,6.320089,101.513189,18.0,ปกติ
S0679,ศรีนคร 2025,ชุมพร,ปะทิว,มานะ,10.655088,99.42314,Not Checked-in,,,,,-
S0680,ทรัพย์ พานิช,นราธิวาส,รือเสาะ,สมชาย,6.358038,101.568186,Checked-in,2025-12-01 15:19:52,6.35165,101.563814,859.0,ระยะไกลเกินกำหนด
S0681,โกไข่ พานิช,นครศรีธรรมราช,ปากพนัง,มานะ,8.326597,100.249493,Checked-in,2025-12-04 17:33:19,8.326604,100.249507,1.0,ปกติ
S0682,โกไข่ สโตร์,ปัตตานี,เมืองปัตตานี,ทศพล,6.892615,101.262233,Not Checked-in,,,,,-
S0683,ลุงพล การค้า,สตูล,เมืองสตูล,สมชาย,6.6295,100.010767,Not Checked-in,,,,,-
S0684,อันดามัน การค้า,นครศรีธรรมราช,ท่าศาลา,มานะ,8.647732,99.977967,Checked-in,2025-12-07 08:51:35,8.647667,99.977978,7.0,ปกติ
S0685,สยาม สาขา 1,ตรัง,ห้วยยอด,ทศพล,7.779309,99.555536,Checked-in,2025-12-08 13:15:20,7.779128,99.555656,24.0,ปกติ
S0686,อันดามัน สโตร์,ชุมพร,เมืองชุมพร,วิชัย,10.453242,99.130218,Checked-in,2025-12-03 14:26:20,10.453374,99.130237,14.0,ปกติ
S0687,อันดามัน ค้าส่ง,สตูล,ละงู,กานต์,6.836355,99.736147,Checked-in,2025-12-07 17:07:06,6.836461,99.736137,11.0,ปกติ
S0688,ลุงพล โกรเซอรี่,ระนอง,กระบุรี,วิชัย,10.39928,98.820741,Not Checked-in,,,,,-
S0689,น้องหญิง โอชา,พัทลุง,ควนขนุน,เจนนี่,7.780383,99.982155,Checked-in,2025-12-07 08:34:24,7.780504,99.982202,14.0,ปกติ
S0690,เจริญ การค้า,สงขลา,หาดใหญ่,สมชาย,7.005957,100.485811,Checked-in,2025-12-02 09:57:29,7.005832,100.485697,18.0,ปกติ
